id,name,price,image_url
561329,보노 와이드 3인 카시미라 패브릭 소파,3600000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160505947419412072.jpg/640/640
384617,[쿠폰할인] 아쿠아패브릭 론 3인소파 3colors(리뷰이벤트),699000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159343622846481147.jpg/640/640
434581,루카 아쿠아텍스 4인용 카우치소파 3colors,1650000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-161033275521001584.jpg/640/640
390482,DK080 3인소파/ 풀커버 패브릭 발수소파,428000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159349844035959244.jpg/640/640
31230,타미 3인 패브릭 소파 3colors,340000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1557321102700_XbWCZfJv.jpg/640/640
267189,베이직 시리즈 DK205 3인용 풀커버 패브릭 발수 소파,317600,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158563267523855354.jpg/640/640
358637,온리 아쿠아텍스 2인 쇼파,207000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159185189849256913.jpg/640/640
267029,DK080 4인소파/모듈형 풀커버 패브릭 발수 소파 (1+1 커버증정),898000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160750144945764521.jpg/640/640
213108,폴센 데이베드 아쿠아텍스 소파베드,470000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-161000797612729808.jpg/640/640
424401,[단독특가] 헤리스 아쿠아텍스 패브릭 4인소파 (스툴증정),529000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159618613766181366.jpg/640/640
267162,DK010 3.5인/3인용 풀커버 그레이 패브릭 발수 소파 (1+1 커버증정),997000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158563131253432537.jpg/640/640
271264,[쿠폰할인] 루모 3인용 스타일클린 워셔블 패브릭소파 2type (쿠션증정),770000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158630493925294251.jpg/640/640
138224,물망초 3인용 아쿠아텍스 패브릭소파 8colors,600000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160574800998605379.jpg/640/640
132515,한샘X씨엘로 스테이 2인 가죽소파 2colors (수도권 무료배송),399000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1560163191098_d9YdIKOCZ.jpg/640/640
381031,메리 4인 무빙헤드레스트 가죽소파 2color,798000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159289254611312801.jpg/640/640
552809,[단독] 스테이 아쿠아텍스 2인 소파,259000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160557890822619829.jpg/640/640
446263,베니스 4인용 아쿠아 클린 텍스 패브릭 소파,699000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160784879150351958.jpg/640/640
314204,[할인쿠폰] 바움 천연면피가죽 3인 소파,1248000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158987490131686495.jpg/640/640
267992,DK201 클라우드시리즈 4인용 모듈형 풀커버 패브릭발수소파 (1+1 커버증정),1121400,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158572218956100646.jpg/640/640
296015,엔트리 아쿠아텍스 패브릭 3인용쇼파 + 스툴,569000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160645142458644322.jpg/640/640
361721,DK210 3.5인/4인용 풀커버 그레이 패브릭 (1+1 커버증정),828000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159177388984900197.jpg/640/640
52579,루비 2인 소파 패브릭 8colors,95000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-161035310061227454.jpg/640/640
207833,에블린 3.5인용 스페인 아쿠아 스웨이드 패브릭소파,1600000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159280144599670937.jpg/640/640
86592,[쿠폰할인] 니올 4인용 스타일클린 워셔블 패브릭소파 3type(추가커버 할인),1050000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158675980998129950.jpg/640/640
412919,뮤즈 2인용 패브릭소파 스툴포함세트,174000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159554939733191180.jpg/640/640
340921,에이든 아쿠아텍스 패브릭 4인용 소파 (스툴증정) 2colors ,1350000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159703556378411934.jpg/640/640
267924,DK038 모듈형 풀커버 패브릭 소파 (1+1 커버증정),2080000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158571779494473953.jpg/640/640
193287,[단독특가]초대형 SR803 빈백소파 6colors(발빈백포함),164000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-157190424825473754.jpg/640/640
446708,베니스 3인용 아쿠아 클린 텍스 패브릭 소파,499000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160767756926742305.jpg/640/640
129592,수프레모 생활방수 아쿠아텍스 4인용 패브릭소파 (보조스툴포함),2280000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1559130660347_scvcuc.jpg/640/640
267205,베이직 시리즈 DK207 3인용 풀커버 패브릭 발수 소파,478000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158563342348621706.jpg/640/640
267184,DK009 4인용 풀커버 그레이 패브릭 발수소파 (1+1 커버증정),1180000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158563242674874901.jpg/640/640
335856,[쿠폰할인] 카메론 3인용 스타일클린 워셔블 패브릭소파(추가커버할인),710000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159054527639414956.jpg/640/640
370304,모드니 4인 아쿠아텍스 패브릭소파 2colors(쿠션증정/리뷰이벤트),560000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160577817508102212.jpg/640/640
144966,로한 3인용 아쿠아텍스 스웨이드 패브릭소파 8colors,780000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160574809436776958.jpg/640/640
200259,카이 가죽 3인 소파 3colors,520000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160922767017486785.jpg/640/640
333961,시애틀 4인용 카우치 사하라 신소재 이지클린 패브릭소파 3colors,1190000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159047228602652908.jpg/640/640
371980,[10%쿠폰] 올 뉴탐 3인 패브릭소파 8colors,630000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159375567318478245.jpg/640/640
175841,[기간한정] 콤마 패브릭 접이식 소파베드 2colors,209000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-156775347699888177.jpg/640/640
86597,[쿠폰할인] 소이트 3인+카우치 스타일클린 워셔블 패브릭소파 2type(추가커버할인),1340000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158812652406566251.jpg/640/640
198862,네티 아쿠아텍스 생활방수 3인용 패브릭 소파 (USB형),599000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-157301586759649308.jpg/640/640
136479,퍼스 아쿠아텍스 생활방수 등받이 모듈형 6인용 패브릭 소파,2590000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159253005769284949.jpg/640/640
405323,딜라이트 4인 카시미라 패브릭 소파,4099000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-15650448055801_FucrV.jpg/640/640
146540,[기간한정] 뮤즈 패브릭 3인용 소파베드 3colors,299000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159859152868168359.jpg/640/640
570508,엠마 4인 코너형 카시미라 패브릭 소파,4499000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-15650448039562_dHJPW.jpg/640/640
85204,레이니 3인용소파+스툴 3colors(헤드레스트 증정),339000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-161120742899225603.png/640/640
267249,DK003 4인용 풀커버 그레이 패브릭 발수 소파 (1+1 커버증정),899000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158563582308887304.jpg/640/640
178587,호니 2인용 패브릭 쇼파 2colors,199000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159125081622333302.jpg/640/640
427283,라티나 구스다운 헤드레스트 4인용 가죽소파,499000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159592362457499700.jpg/640/640
504994,올리브 3인용 아쿠아텍스 스웨이드 패브릭 소파 2colors,999000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159418879817983690.jpg/640/640
205192,빈백 904 소파 8colors,209000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159678324511673951.jpg/640/640
207873,밀리 4인용 아쿠아텍스 코너카우치형 소파,1800000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-157473382903601672.jpg/640/640
350761,[쿠폰할인] FIL 호텔식 아쿠아패브릭 접이식 소파베드 3colors,198000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159116815559202903.jpg/640/640
473916,오로라 아쿠아텍스 패브릭 3인용 소파 이지클린 3colors,1366000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160205601234900850.jpg/640/640
371965,[10%쿠폰] 올 뉴탐 2인 패브릭소파 8종택1,480000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159230814299937447.jpg/640/640
381058,라델 4인용 통가죽 카우치소파 3colors,1400000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159287380346834843.jpg/640/640
126457,[기간한정] 로미노 3인용 가죽소파 2colors,390000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1558508662819_WtMA7HSZHW.jpg/640/640
86931,[쿠폰할인] 마일리 3인용 스타일클린 워셔블 패브릭소파 2type(추가커버 할인),690000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158762269695699142.jpg/640/640
371946,[10%쿠폰] 올 뉴탐 1인 패브릭소파 8colors,280000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159230701193927701.jpg/640/640
418047,[쿠폰할인] 아놀드 아쿠아텍스 패브릭 3인 소파 헤드틸팅,420000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160402654301501204.jpg/640/640
568147,[쿠폰할인] ILANG 아쿠아텍스 4인소파 (양쪽팔걸이형) 2colors_쿠션증정,799000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160525131240548059.jpg/640/640
267237,DK032 카우치 풀커버 민트 패브릭 발수 소파(거위털) (1+1 커버증정),2910000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159013130004718785.jpg/640/640
191950,바이브 멀티케어 3인용 소파,1240000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159101668056327062.jpg/640/640
385372,DK037 4인 모듈형 풀커버 패브릭 발수소파 (1+1 커버증정),1453500,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158563459656363904.jpg/640/640
